Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
72,2008-01-18,40.89297103881836,42.58212820414808,40.53978029906246,42.536056948997576,13254156
73,2008-01-21,33.93671798706055,40.53978819160406,29.56026239661027,40.53978819160406,33202389
74,2008-01-22,30.527692794799805,32.24756322209881,24.247095914094526,30.58911629232022,58755707
75,2008-01-23,33.93671798706055,35.24197605074938,31.0190823152855,31.0190823152855,28425991
76,2008-01-24,34.01350402832031,36.424393721234814,32.401126128454564,35.764087414405026,29911930
77,2008-01-25,35.76406478881836,35.93297879571297,34.32060191589271,35.62585939003292,12550722
78,2008-01-28,36.147979736328125,36.42438648830271,32.4011196944382,35.27268821709581,13601109
79,2008-01-29,35.549095153808594,36.76221900534758,35.011635957785685,36.240114120123756,7679877
80,2008-01-30,33.58353805541992,35.77944240357343,33.13821296082023,35.6258826006875,9016102
81,2008-01-31,31.38762855529785,34.0288577397834,31.01908548096655,33.93672145050359,41538563
82,2008-02-01,32.47791290283203,32.708252651567335,31.633333824135917,31.925097089309595,9089201
83,2008-02-04,34.151702880859375,34.55095872418084,33.09214081869737,33.09214081869737,12009385
84,2008-02-05,35.21125793457031,35.67193718145041,33.47603360443689,34.21311956633009,14593303
85,2008-02-06,34.90414810180664,35.318760371922174,32.95393999966298,34.2438418315509,12429218
86,2008-02-07,33.26105499267578,35.610520727796235,33.04607173082633,34.428109663442704,11300078
87,2008-02-08,32.401123046875,33.752448325126515,31.802238217652647,33.476041544553034,13514197
88,2008-02-11,30.113080978393555,32.86180283947933,29.790605008249575,32.86180283947933,15133331
89,2008-02-12,29.575618743896484,31.21870913695467,29.329922692207266,31.019082266525263,10237627
90,2008-02-13,29.145660400390625,30.48162954192139,28.546777538132815,30.097730004219166,10395753
91,2008-02-14,31.69474220275879,32.017218113527285,29.79059952309242,29.79059952309242,12514003
92,2008-02-15,32.60074234008789,32.86179474753865,30.727312561739538,31.57189118459066,12080990
93,2008-02-18,32.41648864746094,33.337849763386565,32.14008177063528,33.337849763386565,6977153
94,2008-02-19,32.06328582763672,33.0767806741529,31.817589791695287,33.000000793095424,7226542
95,2008-02-20,31.264780044555664,31.771528603426834,30.91159335913864,31.756172207802624,5604999
96,2008-02-21,31.47976303100586,32.01722225758875,31.095863583446658,31.771526194593296,3874365
97,2008-02-22,31.080507278442383,31.280134158632613,30.113079418136067,30.435555371571507,2691220
98,2008-02-25,31.341554641723633,31.725454053492413,30.589112211214342,31.449047310133935,6270186
99,2008-02-26,31.464405059814453,31.90972798010973,31.3108452884859,31.633321224833406,7139423
100,2008-02-27,33.30712890625,34.95021753491144,31.925090690828622,31.925090690828622,43223132
101,2008-02-28,34.24384307861328,34.50489556675399,33.16892449909656,33.629603890318016,35763847
102,2008-02-29,33.75244140625,34.70451271357306,33.19962795842367,34.02885021295063,16477462
103,2008-03-03,32.339691162109375,33.41461153302755,31.971148165593483,32.27826767648797,10049153
104,2008-03-04,31.510482788085938,32.67753786044381,30.71197295747463,32.55469083505389,11485198
105,2008-03-05,32.09400177001953,32.247561547238995,30.742674480815563,31.664033144132357,8581053
106,2008-03-07,30.450910568237305,31.633321656725823,29.176363199136162,31.633321656725823,14251925
107,2008-03-10,30.34286880493164,30.558941666775194,28.598849592419686,30.497206862440446,11713659
108,2008-03-11,32.8431510925293,33.151827253774506,29.3859785052518,30.095932001440424,19665129
109,2008-03-12,32.00971603393555,33.95437567053241,31.701039967597744,33.738302842764654,12262350
110,2008-03-13,27.6110897064209,31.484978213464384,26.854833496577857,31.176302038561566,47000084
111,2008-03-14,29.50945281982422,29.63292246659709,27.811733663302352,28.382783396307538,35798540
112,2008-03-17,28.351911544799805,28.953829619691007,27.749993469908606,28.953829619691007,19211273
113,2008-03-18,28.59885025024414,29.15446768872481,27.84259207638061,28.305606259557173,12632937
114,2008-03-19,28.76862907409668,32.04059545613202,28.583422521398052,29.94159693003998,16449023
115,2008-03-24,29.046436309814453,29.848995233234596,28.413649707888307,29.848995233234596,11636914
116,2008-03-25,30.142230987548828,30.327435405591686,29.262503198477457,29.80268641445435,13232423
117,2008-03-26,29.957029342651367,30.682419187853906,29.632918941745032,29.941595115304537,11448313
118,2008-03-27,30.497215270996094,30.79045933578987,29.509451849266803,29.509451849266803,17425122
119,2008-03-28,30.558942794799805,30.790451982952607,29.756386122135506,30.636111826402754,11599511
120,2008-03-31,30.34286880493164,30.69784759320822,29.94158943673997,30.558941666775194,9914705
121,2008-04-01,30.404611587524414,30.836759517952263,30.01876634250549,30.55894968553198,6034588
122,2008-04-02,30.898502349853516,31.793664806401896,30.558957608861895,30.558957608861895,6087024
123,2008-04-03,30.651552200317383,31.114566482819125,30.40461083098091,30.975662616737477,3883474
124,2008-04-04,30.497215270996094,30.852194157145863,29.910731328097455,30.852194157145863,5906537
125,2008-04-07,30.373729705810547,30.682405744121265,30.01875100574721,30.543501945550116,4088729
126,2008-04-08,29.60205841064453,30.38918322691763,29.385985465265264,30.327446305370966,5753811
127,2008-04-09,29.679218292236328,29.941591754303413,29.339673702097695,29.694652517850635,3776374
128,2008-04-10,30.265705108642578,30.481778008555665,29.524883139413646,29.632918542698064,7075297
129,2008-04-11,30.404611587524414,30.713287783539553,30.095935391509276,30.55894968553198,4012660
130,2008-04-15,30.867618560791016,31.021956611728093,29.694648955000453,30.219397909517763,6362785
131,2008-04-16,30.450910568237305,31.39237327021283,30.32743884884632,31.176300377958817,4725794
132,2008-04-17,31.623882293701172,32.34927005376714,30.574382035717278,30.913926667812362,14831167
133,2008-04-21,32.13319396972656,32.688811452124895,31.793651464564984,32.10232761108138,7639361
134,2008-04-22,32.657936096191406,33.02834906838041,31.793644743333463,32.102320824595196,8814769
135,2008-04-23,32.68881607055664,33.07466130821619,32.2566702417157,32.71968452690716,5265604
136,2008-04-24,31.53126335144043,33.09007768951969,31.253455767496636,33.02834290345921,8801780
137,2008-04-25,31.793649673461914,32.241229642027335,31.361501836677657,32.10232580258896,4095990
138,2008-04-28,31.9171199798584,32.53447225149901,31.79365036286788,31.824516720443498,4708244
139,2008-04-29,32.36470413208008,32.67338030770916,31.947992550987387,32.10233063880193,6497143
140,2008-04-30,32.580772399902344,32.99748601503835,32.41100220214115,32.68880988333582,6331377
141,2008-05-02,32.8740234375,33.800052030855554,32.81228652326741,33.07466212872259,5658418
142,2008-05-05,32.71967315673828,33.491363363893086,32.503598224060006,33.30615687683847,7642293
143,2008-05-06,32.441871643066406,33.09009241859592,32.256667202446685,32.45730586978743,5061166
144,2008-05-07,31.97885513305664,32.62707586260413,31.484974566426974,32.41100298386964,4303106
145,2008-05-08,31.593006134033203,31.91711645956564,31.407801728974515,31.731909961163165,3642073
146,2008-05-09,31.407804489135742,32.22579539338797,30.929356070669133,31.176297392459382,8621761
147,2008-05-12,31.407804489135742,31.639311585812106,30.713281105762682,31.407804489135742,4890395
148,2008-05-13,31.500411987304688,31.731919130533026,31.238038480985875,31.54671467195699,5056766
149,2008-05-14,31.546709060668945,31.71648135417414,30.867621979992194,30.867621979992194,2982486
150,2008-05-15,31.56214714050293,31.917123902991083,30.86762574953928,30.86762574953928,2646760
151,2008-05-16,31.809083938598633,31.90168720221621,31.423238751312148,31.793651805782464,4422288
152,2008-05-20,31.747352600097656,31.870824329542188,31.42324218865423,31.48497910004867,3464912
153,2008-05-21,31.947996139526367,32.41101045497779,31.021967508623522,31.021967508623522,3419088
154,2008-05-22,31.515840530395508,31.6701785980401,31.176298037583813,31.176298037583813,3558000
155,2008-05-23,30.991098403930664,31.76278891358929,30.867628759723075,31.330643065518252,4417028
156,2008-05-26,30.759592056274414,30.944798620778716,29.324246414727416,29.324246414727416,2605807
157,2008-05-27,29.833559036254883,31.145432744231258,29.694655179961526,30.805888123652622,3316550
158,2008-05-28,30.929346084594727,31.114550446133002,29.416832285310687,29.941581116350743,4505700
159,2008-05-29,31.438669204711914,31.793647990423132,30.528075090659417,31.25346479304611,11026212
160,2008-05-30,30.435474395751953,31.639312592789725,30.312004777599178,31.515840881292906,4023430
161,2008-06-02,29.13903045654297,30.867617399334172,28.706882674173308,30.250263125471275,4431595
162,2008-06-03,28.05867576599121,29.015570786253413,27.796300143224798,28.70689456810214,6240766
163,2008-06-04,27.194372177124023,28.228435880824644,27.0245998993989,27.935193997486973,5762089
164,2008-06-05,27.1480712890625,27.3487120280479,26.237477131134213,27.163505514114295,9721099
165,2008-06-06,26.854829788208008,27.981498927028685,26.46898462286065,27.00916785434695,6317089
166,2008-06-09,26.484420776367188,27.132641538682684,25.311450969643225,26.54615558864863,6500809
167,2008-06-10,26.29921531677246,26.51529030856975,25.697297209173154,26.237480501977906,6717902
168,2008-06-11,26.422683715820312,26.85482945836393,26.23747720139078,26.546153329877356,2586175
169,2008-06-12,26.607892990112305,26.762231082506435,25.31145343267048,26.083143894641132,3244212
170,2008-06-13,26.438121795654297,26.82396701251966,26.160311983504666,26.561591427713502,4248430
171,2008-06-16,27.364147186279297,27.780858716824767,26.5770226152347,26.669625875359483,4354615
172,2008-06-17,28.182144165039062,28.39821708948556,26.88570452501558,27.749998316146062,4736084
173,2008-06-18,28.151269912719727,28.76862428789177,28.08953510320574,28.08953510320574,5055019
174,2008-06-19,27.54935646057129,28.089539797444587,27.101776400116584,27.59565914545279,4221271
175,2008-06-20,26.916563034057617,27.8888940503161,26.561586339874534,27.780856572950533,3837789
176,2008-06-23,25.975107192993164,26.793100363893323,25.71273368384529,26.700497086934607,4516050
177,2008-06-24,25.172544479370117,26.360948387898095,24.910168938003494,25.975101141570267,5238203
178,2008-06-25,24.478023529052734,24.98733830041731,23.922406082708868,24.694096398924252,3933879
179,2008-06-26,25.86707305908203,26.978308250803686,24.616933991731297,24.616933991731297,18253250
180,2008-06-27,24.724960327148438,25.558387461479285,24.58605650254121,25.002770069706635,6821283
181,2008-06-30,24.231090545654297,24.94104629949427,23.53656902211741,24.709539124981973,4596315
182,2008-07-01,22.51793670654297,24.23109019156882,21.653642848991264,24.23109019156882,6202295
183,2008-07-02,23.505693435668945,23.752634765623107,21.80797467058215,22.53336443482049,5245963
184,2008-07-03,22.888343811035156,23.505696160821806,22.224690872352223,23.30505748447886,4726793
185,2008-07-04,23.197019577026367,23.644599604063178,22.37902856531579,22.533366650041877,4862814
186,2008-07-07,23.70633316040039,24.66323007222547,23.505694498248747,23.505694498248747,5528014
187,2008-07-08,24.400861740112305,25.002779946753304,21.916015672332236,21.916015672332236,8354280
188,2008-07-09,26.09857177734375,26.206607159746966,24.72496141431902,24.72496141431902,6860769
189,2008-07-10,27.240678787231445,27.564789190405214,25.373187505462855,26.098577355740137,7216175
190,2008-07-11,25.94423484802246,27.84259216795234,25.743594111979704,27.50304968851249,6040791
191,2008-07-14,25.959674835205078,26.8857055781755,25.311456036473718,25.311456036473718,5942149
192,2008-07-15,24.879302978515625,25.589258549731927,24.694098542553203,25.311450849116223,3693378
193,2008-07-16,24.200220108032227,25.311455292247725,23.783506390615287,24.879307345788582,6973872
194,2008-07-17,25.434917449951172,25.620123957244484,24.69409560746571,24.69409560746571,5038238
195,2008-07-18,26.854829788208008,27.070902662133726,25.141676835396943,25.897932940808964,5983177
196,2008-07-21,28.36735725402832,28.53712962421954,26.870276480539797,27.31785666133849,8754188
197,2008-07-22,29.52488136291504,29.78725483511395,28.12040445797035,28.367345797303063,12631056
198,2008-07-23,31.608440399169922,32.22579260352798,30.281132741131355,30.83675014372236,12798869
199,2008-07-24,30.497215270996094,32.19493437168047,28.59885747756862,28.59885747756862,10764301
200,2008-07-25,30.558942794799805,31.546708073992722,29.401407320755563,30.17309763678506,10710381
201,2008-07-28,30.312013626098633,31.160873255389056,29.972468937044603,30.558952934489216,5533881
202,2008-07-29,29.092731475830078,30.095928896374843,28.861224378781287,29.63291470227726,5145929
203,2008-07-30,30.312013626098633,30.558952934489216,29.35511647937884,29.35511647937884,7354746
204,2008-07-31,29.24707794189453,30.836761720947006,28.861232669310613,30.836761720947006,6006517
205,2008-08-01,30.095928192138672,30.219399897015208,27.780857275822754,28.784054672892985,4699412
206,2008-08-04,30.281143188476562,30.836760782762074,29.49401843768413,29.49401843768413,4301346
207,2008-08-05,31.63931655883789,31.87082369190224,30.095933578397947,30.404609755817077,9161115
208,2008-08-06,30.83675193786621,32.76597768873133,30.6206790724381,32.76597768873133,8616591
209,2008-08-07,30.759592056274414,31.454113533148742,29.80269496190975,29.80269496190975,4809365
210,2008-08-08,30.234838485717773,30.99109467553258,30.126800990025274,30.404608702742802,4883824
211,2008-08-11,30.512638092041016,30.960217996217754,30.28113102850025,30.62067555903084,2714705
212,2008-08-12,29.987886428833008,30.867614027307507,29.756379386428506,30.713273905694358,5801276
213,2008-08-13,30.111360549926758,30.404602429142827,29.40140509427367,29.63291217155117,2754609
214,2008-08-14,29.38597869873047,30.250270281232236,29.324241791399594,29.941594117954686,2566362
215,2008-08-18,29.046436309814453,29.941596414645534,28.768628578892912,29.324244040735998,2963058
216,2008-08-19,28.50625228881836,29.169905237280442,27.919766291872403,29.00013501326292,2941144
217,2008-08-20,28.830368041992188,29.0618752195025,28.62972723214309,28.706896291313196,3319410
218,2008-08-21,28.521686553955078,29.00013505138768,28.182141918785025,28.70689100585703,4138486
219,2008-08-22,28.228443145751953,29.5094505770479,27.503055362739314,29.5094505770479,4139879
220,2008-08-25,28.537113189697266,28.922958311857773,28.336472470167546,28.922958311857773,2034227
221,2008-08-26,28.583419799804688,28.676023067336708,28.058670741582183,28.24387518330202,1489491
222,2008-08-27,28.012367248535156,28.93839571030384,27.858029171573705,28.737757047591614,4297168
223,2008-08-28,27.59565544128418,28.398212178047704,27.240676611552516,28.08953602698232,7382078
224,2008-08-29,28.73775291442871,28.845790390101055,27.966062640608634,28.089532247082307,2219080
225,2008-09-01,28.722206115722656,28.846611114789493,28.146828249332266,28.6755526591705,3417069
226,2008-09-02,30.230623245239258,30.355028225551152,28.675548336125786,28.92436040595204,5030404
227,2008-09-04,29.593048095703125,30.13732366984398,29.344235982826735,29.888511556967593,2813325
228,2008-09-05,28.93991470336914,29.26648044870905,28.613348958029228,29.23537814564708,3330688
229,2008-09-08,30.463891983032227,31.692399388387543,30.168426387863203,30.479441027659636,8377948
230,2008-09-09,30.572734832763672,30.821546876848814,29.87295214520048,30.463881013552975,3737279
231,2008-09-10,30.308382034301758,30.821555301773998,30.012916464760277,30.41723588326714,3847698
232,2008-09-11,29.49974250793457,30.16842306619112,29.266481553770273,30.16842306619112,2567354
233,2008-09-12,29.795207977294922,30.6038468501243,29.313134884231363,29.701903167475695,6093354
234,2008-09-15,27.91356086730957,29.157619008354814,27.073822043944492,28.706648354066374,6770268
235,2008-09-16,28.45784568786621,28.70665781996043,26.436250542055593,26.825018839326866,4654621
236,2008-09-17,27.726966857910156,28.862169618451375,27.369298703386534,28.862169618451375,4674190
237,2008-09-18,27.664752960205078,28.209028478420546,25.67426048012669,27.369289529300058,6603710
238,2008-09-19,29.344236373901367,29.499743682871223,27.991321942182484,28.31788771285975,9821730
239,2008-09-22,28.706655502319336,31.41248432023384,28.473394542788974,30.168423760202394,4162514
240,2008-09-23,28.364540100097656,29.00212051205201,27.835815652087806,28.364540100097656,6569683
241,2008-09-24,29.017671585083008,29.32868621354639,28.08462769969286,28.45784483200833,5730103
242,2008-09-25,28.115726470947266,29.219828685002984,27.447043838309423,29.095421583738823,10926783
243,2008-09-26,27.664752960205078,28.271233082150125,27.182682045719186,28.271233082150125,4967945
244,2008-09-29,26.638412475585938,28.457846920074132,26.125237035445867,28.457846920074132,7859964
245,2008-09-30,26.68505859375,27.68030486074122,25.192188138661834,25.192188138661834,6616439
246,2008-10-01,27.571453094482422,27.83581425057549,26.48289983745406,27.027177520569662,3743739
247,2008-10-03,27.960220336914062,28.302335133885872,27.21378402595212,27.711408233260084,4681406
248,2008-10-06,27.384838104248047,27.991316059941468,26.82501148776088,27.649201317623284,5560277
249,2008-10-07,28.286785125732422,28.893265312038412,27.36929243378635,27.36929243378635,9928258
250,2008-10-08,28.06907844543457,28.30233943256331,26.156337085457032,27.33819528461969,9985473
251,2008-10-10,27.898014068603516,28.53559438714208,25.829767930312883,27.960218672716653,9025179
252,2008-10-13,28.45784568786621,28.675555512497525,27.851367565963628,28.03797719233504,6805621
253,2008-10-14,27.77361297607422,29.51529573318315,27.555903158736335,28.61335204820773,5099383
254,2008-10-15,27.540346145629883,28.131272968270128,27.244882734309762,27.61809978593531,5495022
255,2008-10-16,26.48289680480957,27.151579413136744,25.969723594709556,27.151579413136744,6651066
256,2008-10-17,24.492403030395508,27.213780441816404,24.134735019372986,27.027172970554744,5586092
257,2008-10-20,24.772321701049805,25.752019088152714,23.994785096620365,24.585714181508553,7922965
258,2008-10-21,24.974483489990234,26.2807446162227,24.259149363252444,25.02113484445446,8047276
259,2008-10-22,23.606014251708984,24.91227518460733,23.372753295505607,24.72566768516631,5408099
260,2008-10-23,22.455257415771484,23.232793825397675,22.113140551854958,23.015084052542843,6641370
261,2008-10-24,19.547271728515625,22.082039752478142,19.282908487595666,21.7710251674912,9905588
262,2008-10-27,18.038854598999023,19.282913245936452,16.172766628592882,19.18960842557551,12878172
263,2008-10-29,20.418113708496094,21.708823438036053,18.660879975818105,20.526967551559373,13094201
264,2008-10-31,21.724374771118164,22.39305742353197,20.651374827945695,21.49111382220229,8097887
265,2008-11-03,22.393062591552734,22.983989621503277,21.61552380651816,22.952887310788736,4951148
266,2008-11-04,23.372758865356445,23.559368518470325,21.973192794612263,22.08204666792594,4515828
267,2008-11-05,22.517459869384766,24.507954340250645,22.08203821519419,24.507954340250645,6145587
268,2008-11-06,21.771032333374023,23.248354207521576,21.32006145854751,22.082047020730702,4896229
269,2008-11-07,23.466053009033203,24.16583572583042,21.46000753351931,21.61551480391869,8250147
270,2008-11-10,23.994779586791992,24.53905508491272,23.466055239029505,24.19693821384153,3775177
271,2008-11-11,23.714866638183594,24.71011281298367,23.170591155645784,24.10363483999632,8900004
272,2008-11-12,22.719615936279297,24.228037242462136,22.439703704444376,24.228037242462136,5705390
273,2008-11-14,22.641864776611328,23.637113063374017,22.361952514210877,22.517459795367238,4038880
274,2008-11-17,23.574914932250977,24.352453660583475,21.460014906378323,24.352453660583475,5361538
275,2008-11-18,22.299747467041016,23.512703277320668,21.864325864200495,23.512703277320668,6392448
276,2008-11-19,21.755475997924805,23.092839127360428,21.475561607557744,22.393056315246717,5606729
277,2008-11-20,21.522214889526367,21.92653215706148,20.604720189128304,21.771024866716402,5080395
278,2008-11-21,22.890684127807617,23.606018270452,20.837986520080808,21.3822621772141,8350092
279,2008-11-24,23.466053009033203,23.839270036151248,22.29974848103784,23.574906832791363,5420119
280,2008-11-25,22.890684127807617,23.99478659697578,22.704076596598103,23.714874245559923,5453771
281,2008-11-26,23.40385627746582,23.7615222436496,22.47081242564427,23.1394930091019,5246053
282,2008-11-27,23.40385627746582,23.40385627746582,23.40385627746582,23.40385627746582,0
283,2008-11-28,23.0306396484375,23.481612581740247,22.113146845778967,22.704075950808758,8464961
284,2008-12-01,22.84403419494629,24.383556442015454,22.750729368929278,23.481614711992027,5733003
285,2008-12-02,22.641864776611328,22.890676848302,21.926530861451578,22.672967076523594,5879324
286,2008-12-03,23.326099395751953,23.621562819441266,22.159794742344744,22.859577534389068,6430656
287,2008-12-04,24.44574546813965,24.570152537254078,20.682469065765922,20.682469065765922,4648185
288,2008-12-05,24.150285720825195,25.316590304062423,23.34164703276641,23.34164703276641,5338962
289,2008-12-08,24.21249008178711,25.005577681536906,23.170592505741585,24.803419048495975,11709287
290,2008-12-10,23.8237247467041,25.34769763695982,23.4816099332039,25.34769763695982,11172070
291,2008-12-11,23.559371948242188,24.243603927264687,23.18615258768118,24.243603927264687,9867592
292,2008-12-12,22.828474044799805,23.092837262823327,22.330849908238743,22.983981323824825,9847702
293,2008-12-15,23.201692581176758,23.71486790040474,23.01508509989598,23.60601195442234,5741641
294,2008-12-16,24.088092803955078,24.383556327282612,22.082046436239978,23.32610726194092,9183505
295,2008-12-17,24.056982040405273,24.72566463111602,23.419401750361093,24.72566463111602,8720755
296,2008-12-18,24.772321701049805,25.036684990237024,23.512711980033504,23.512711980033504,12640018
297,2008-12-19,25.969730377197266,26.280745036473764,24.741222894895714,25.503208388282513,10050607
298,2008-12-22,25.985275268554688,26.202985055731208,25.083331708533905,25.083331708533905,6524631
299,2008-12-23,25.45655632019043,26.234093011030463,25.26994877991078,25.814224463498803,5151765
300,2008-12-24,25.02113151550293,25.798668047812907,20.993490590774993,20.993490590774993,13318746
301,2008-12-26,25.067777633666992,26.389589462813646,24.414648348315964,26.389589462813646,5480531
302,2008-12-29,25.596508026123047,25.79866667004631,24.570159436445014,25.347695927230987,3418418
303,2008-12-30,25.549854278564453,25.969724822461725,24.60125934882806,25.534303127086275,4868199
304,2008-12-31,25.860868453979492,26.249636688646547,25.285492732193845,26.249636688646547,4396180
305,2009-01-02,26.234092712402344,26.669514519838224,25.73647050145122,26.669514519838224,3976548
306,2009-01-05,25.64316177368164,26.669510459489654,25.31659599512415,26.669510459489654,4505326
